context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-072,512,16,0,16,0,0,,,
document-072,1024,16,0,16,0,0,,,
document-072,2048,16,0,16,0,0,,,
document-073,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-073,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-073,128,16,15,1,15,0,100.0,79.61166989641515,100.0
document-073,256,16,6,10,5,1,83.33333333333333,43.64971778135299,96.99466302516934
document-073,512,16,0,16,0,0,,,
document-073,1024,16,0,16,0,0,,,
document-073,2048,16,0,16,0,0,,,
document-074,32,16,10,6,10,0,100.0,72.24672001371107,99.99999999999999
document-074,64,16,9,7,9,0,100.0,70.08549515804559,100.0
document-074,128,16,0,16,0,0,,,
document-074,256,16,0,16,0,0,,,
document-074,512,16,0,16,0,0,,,
document-074,1024,16,0,16,0,0,,,
document-074,2048,16,0,16,0,0,,,
document-075,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-075,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-075,128,16,14,2,14,0,100.0,78.46891972623644,100.0
document-075,256,16,5,11,5,0,100.0,56.551753521682514,100.0
document-075,512,16,0,16,0,0,,,
document-075,1024,16,0,16,0,0,,,
document-075,2048,16,0,16,0,0,,,
document-076,32,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-076,64,16,8,8,8,0,100.0,67.55924351161198,100.0
document-076,128,16,3,13,3,0,100.0,43.85029682449546,100.0
document-076,256,16,0,16,0,0,,,
document-076,512,16,0,16,0,0,,,
document-076,1024,16,0,16,0,0,,,
document-076,2048,16,0,16,0,0,,,
document-077,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-077,64,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-077,128,16,12,4,11,1,91.66666666666667,64.6120088858883,98.51349055950828
document-077,256,16,7,9,7,0,100.0,64.56695649333126,100.0
document-077,512,16,1,15,1,0,100.0,20.654931437723747,100.0
document-077,1024,16,0,16,0,0,,,
document-077,2048,16,0,16,0,0,,,
document-078,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-078,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-078,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-078,256,16,11,5,11,0,100.0,74.11670330319684,100.0
document-078,512,16,4,12,4,0,100.0,51.01091635454027,100.0
document-078,1024,16,0,16,0,0,,,
document-078,2048,16,0,16,0,0,,,
document-079,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-079,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-079,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-079,256,16,7,9,7,0,100.0,64.56695649333126,100.0
document-079,512,16,0,16,0,0,,,
document-079,1024,16,0,16,0,0,,,
document-079,2048,16,0,16,0,0,,,
document-080,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-080,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-080,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-080,256,16,12,4,12,0,100.0,75.75059933447592,100.0
document-080,512,16,1,15,1,0,100.0,20.654931437723747,100.0
document-080,1024,16,0,16,0,0,,,
document-080,2048,16,0,16,0,0,,,
document-081,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-081,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-081,128,16,10,6,10,0,100.0,72.24672001371107,99.99999999999999
document-081,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-081,512,16,0,16,0,0,,,
document-081,1024,16,0,16,0,0,,,
document-081,2048,16,0,16,0,0,,,
document-082,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-082,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-082,128,16,9,7,9,0,100.0,70.08549515804559,100.0
document-082,256,16,0,16,0,0,,,
document-082,512,16,0,16,0,0,,,
document-082,1024,16,0,16,0,0,,,
document-082,2048,16,0,16,0,0,,,
document-083,32,16,14,2,14,0,100.0,78.46891972623644,100.0
document-083,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-083,128,16,7,9,6,1,85.71428571428571,48.68721707256811,97.43203756552565
document-083,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-083,512,16,0,16,0,0,,,
document-083,1024,16,0,16,0,0,,,
document-083,2048,16,0,16,0,0,,,
document-084,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-084,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-084,128,16,15,1,15,0,100.0,79.61166989641515,100.0
document-084,256,16,10,6,10,0,100.0,72.24672001371107,99.99999999999999
document-084,512,16,0,16,0,0,,,
document-084,1024,16,0,16,0,0,,,
document-084,2048,16,0,16,0,0,,,
document-085,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-085,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-085,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-085,256,16,15,1,15,0,100.0,79.61166989641515,100.0
document-085,512,16,2,14,2,0,100.0,34.2380227506653,100.0
document-085,1024,16,0,16,0,0,,,
document-085,2048,16,0,16,0,0,,,
document-086,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-086,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-086,128,16,14,2,14,0,100.0,78.46891972623644,100.0
document-086,256,16,7,9,6,1,85.71428571428571,48.68721707256811,97.43203756552565
document-086,512,16,0,16,0,0,,,
document-086,1024,16,0,16,0,0,,,
document-086,2048,16,0,16,0,0,,,
document-087,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-087,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-087,128,16,8,8,8,0,100.0,67.55924351161198,100.0
document-087,256,16,0,16,0,0,,,
document-087,512,16,0,16,0,0,,,
document-087,1024,16,0,16,0,0,,,
document-087,2048,16,0,16,0,0,,,
document-088,32,16,15,1,15,0,100.0,79.61166989641515,100.0
document-088,64,16,11,5,11,0,100.0,74.11670330319684,100.0
document-088,128,16,7,9,7,0,100.0,64.56695649333126,100.0
document-088,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-088,512,16,0,16,0,0,,,
document-088,1024,16,0,16,0,0,,,
document-088,2048,16,0,16,0,0,,,
document-089,32,16,14,2,14,0,100.0,78.46891972623644,100.0
document-089,64,16,12,4,12,0,100.0,75.75059933447592,100.0
document-089,128,16,9,7,9,0,100.0,70.08549515804559,100.0
document-089,256,16,2,14,2,0,100.0,34.2380227506653,100.0
document-089,512,16,0,16,0,0,,,
document-089,1024,16,0,16,0,0,,,
document-089,2048,16,0,16,0,0,,,
document-090,32,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-090,64,16,12,4,12,0,100.0,75.75059933447592,100.0
document-090,128,16,4,12,4,0,100.0,51.01091635454027,100.0
document-090,256,16,0,16,0,0,,,
document-090,512,16,0,16,0,0,,,
document-090,1024,16,0,16,0,0,,,
document-090,2048,16,0,16,0,0,,,
document-091,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-091,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-091,128,16,15,1,15,0,100.0,79.61166989641515,100.0
document-091,256,16,6,10,6,0,100.0,60.96657120978346,100.0
document-091,512,16,0,16,0,0,,,
document-091,1024,16,0,16,0,0,,,
document-091,2048,16,0,16,0,0,,,
document-092,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-092,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-092,128,16,12,4,12,0,100.0,75.75059933447592,100.0
document-092,256,16,11,5,11,0,100.0,74.11670330319684,100.0
document-092,512,16,2,14,2,0,100.0,34.2380227506653,100.0
document-092,1024,16,0,16,0,0,,,
document-092,2048,16,0,16,0,0,,,
document-093,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-093,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-093,128,16,15,1,8,7,53.333333333333336,30.116980025498396,75.19046463426261
document-093,256,16,9,7,4,5,44.44444444444444,18.87785210976645,73.3348706504507
document-093,512,16,0,16,0,0,,,
document-093,1024,16,0,16,0,0,,,
document-093,2048,16,0,16,0,0,,,
document-094,32,16,11,5,11,0,100.0,74.11670330319684,100.0
document-094,64,16,3,13,3,0,100.0,43.85029682449546,100.0
document-094,128,16,1,15,1,0,100.0,20.654931437723747,100.0
document-094,256,16,0,16,0,0,,,
document-094,512,16,0,16,0,0,,,
document-094,1024,16,0,16,0,0,,,
document-094,2048,16,0,16,0,0,,,
document-095,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-095,64,16,14,2,14,0,100.0,78.46891972623644,100.0
document-095,128,16,9,7,9,0,100.0,70.08549515804559,100.0
document-095,256,16,5,11,5,0,100.0,56.551753521682514,100.0
document-095,512,16,1,15,1,0,100.0,20.654931437723747,100.0
document-095,1024,16,0,16,0,0,,,
document-095,2048,16,0,16,0,0,,,
document-096,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-096,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-096,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-096,256,16,9,7,9,0,100.0,70.08549515804559,100.0
document-096,512,16,1,15,1,0,100.0,20.654931437723747,100.0
document-096,1024,16,0,16,0,0,,,
document-096,2048,16,0,16,0,0,,,
document-097,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-097,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-097,128,16,6,10,6,0,100.0,60.96657120978346,100.0
document-097,256,16,0,16,0,0,,,
document-097,512,16,0,16,0,0,,,
document-097,1024,16,0,16,0,0,,,
document-097,2048,16,0,16,0,0,,,
document-098,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-098,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-098,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-098,256,16,11,5,10,1,90.9090909090909,62.26415635484043,98.37678271141151
document-098,512,16,3,13,3,0,100.0,43.85029682449546,100.0
document-098,1024,16,0,16,0,0,,,
document-098,2048,16,0,16,0,0,,,
document-099,32,16,15,1,15,0,100.0,79.61166989641515,100.0
document-099,64,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-099,128,16,10,6,10,0,100.0,72.24672001371107,99.99999999999999
document-099,256,16,0,16,0,0,,,
document-099,512,16,0,16,0,0,,,
document-099,1024,16,0,16,0,0,,,
document-099,2048,16,0,16,0,0,,,
document-100,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-100,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-100,128,16,14,2,14,0,100.0,78.46891972623644,100.0
document-100,256,16,0,16,0,0,,,
document-100,512,16,0,16,0,0,,,
document-100,1024,16,0,16,0,0,,,
document-100,2048,16,0,16,0,0,,,
