context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-053,1024,16,11,5,2,9,18.181818181818183,5.136768974608513,47.69805619608442
document-053,2048,16,7,9,0,7,0.0,5.551115123125783e-15,35.433043506668746
document-054,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-054,64,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-054,128,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-054,256,16,14,2,7,7,50.0,26.799202452413635,73.20079754758638
document-054,512,16,13,3,1,12,7.6923076923076925,1.3710421242556587,33.31395092109959
document-054,1024,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-054,2048,16,10,6,0,10,0.0,0.0,27.75327998628892
document-055,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-055,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-055,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-055,256,16,14,2,8,6,57.142857142857146,32.59064457965074,78.61920109552588
document-055,512,16,14,2,3,11,21.428571428571427,7.571386712693185,47.589230586600294
document-055,1024,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-055,2048,16,10,6,0,10,0.0,0.0,27.75327998628892
document-056,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-056,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-056,128,16,15,1,11,4,73.33333333333333,48.04956594401943,89.10254667430762
document-056,256,16,15,1,9,6,60.0,35.7468301206246,80.17550385865842
document-056,512,16,15,1,4,11,26.666666666666668,10.897453325692375,51.950434055980566
document-056,1024,16,13,3,2,11,15.384615384615385,4.3258178358081185,42.234631019482535
document-056,2048,16,11,5,1,10,9.090909090909092,1.6232172885884855,37.73584364515957
document-057,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-057,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-057,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-057,256,16,16,0,8,8,50.0,27.999563610326017,72.00043638967398
document-057,512,16,15,1,2,13,13.333333333333334,3.736125910306537,37.881982832322365
document-057,1024,16,13,3,0,13,0.0,0.0,22.80953723541984
document-057,2048,16,11,5,0,11,0.0,0.0,25.88329669680317
document-058,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-058,64,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-058,128,16,16,0,8,8,50.0,27.999563610326017,72.00043638967398
document-058,256,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-058,512,16,15,1,5,10,33.333333333333336,15.176324439714731,58.28645226148023
document-058,1024,16,14,2,0,14,0.0,1.3877787807814457e-15,21.531080273763582
document-058,2048,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-059,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-059,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-059,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-059,256,16,15,1,9,6,60.0,35.7468301206246,80.17550385865842
document-059,512,16,13,3,3,10,23.076923076923077,8.179528718498569,50.256375946727495
document-059,1024,16,10,6,0,10,0.0,0.0,27.75327998628892
document-059,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-060,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-060,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-060,128,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-060,256,16,15,1,10,5,66.66666666666667,41.71354773851977,84.82367556028527
document-060,512,16,13,3,6,7,46.15384615384615,23.206067809538304,70.85620428549399
document-060,1024,16,11,5,2,9,18.181818181818183,5.136768974608513,47.69805619608442
document-060,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-061,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-061,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-061,128,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-061,256,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-061,512,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-061,1024,16,12,4,1,11,8.333333333333334,1.4865094404917096,35.38799111411169
document-061,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-062,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-062,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-062,128,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-062,256,16,16,0,6,10,37.5,18.481232558863635,61.358959454497274
document-062,512,16,15,1,5,10,33.333333333333336,15.176324439714731,58.28645226148023
document-062,1024,16,12,4,3,9,25.0,8.894166839405472,53.23053349335657
document-062,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-063,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-063,64,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-063,128,16,15,1,13,2,86.66666666666667,62.11801716767764,96.26387408969346
document-063,256,16,15,1,11,4,73.33333333333333,48.04956594401943,89.10254667430762
document-063,512,16,14,2,5,9,35.714285714285715,16.34473175355414,61.2355768960926
document-063,1024,16,12,4,1,11,8.333333333333334,1.4865094404917096,35.38799111411169
document-063,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-064,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-064,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-064,128,16,15,1,11,4,73.33333333333333,48.04956594401943,89.10254667430762
document-064,256,16,14,2,8,6,57.142857142857146,32.59064457965074,78.61920109552588
document-064,512,16,11,5,2,9,18.181818181818183,5.136768974608513,47.69805619608442
document-064,1024,16,11,5,0,11,0.0,0.0,25.88329669680317
document-064,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-065,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-065,64,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-065,128,16,14,2,6,8,42.857142857142854,21.380798904474123,67.40935542034926
document-065,256,16,14,2,6,8,42.857142857142854,21.380798904474123,67.40935542034926
document-065,512,16,12,4,2,10,16.666666666666668,4.696514218385378,44.80308622529734
document-065,1024,16,9,7,0,9,0.0,0.0,29.914504841954408
document-065,2048,16,6,10,0,6,0.0,2.7755575615628914e-15,39.033428790216526
document-066,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-066,64,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-066,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-066,256,16,15,1,4,11,26.666666666666668,10.897453325692375,51.950434055980566
document-066,512,16,11,5,1,10,9.090909090909092,1.6232172885884855,37.73584364515957
document-066,1024,16,10,6,0,10,0.0,0.0,27.75327998628892
document-066,2048,16,6,10,0,6,0.0,2.7755575615628914e-15,39.033428790216526
document-067,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-067,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-067,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-067,256,16,14,2,12,2,85.71428571428571,60.058620503029644,95.9906078728535
document-067,512,16,13,3,4,9,30.76923076923077,12.680703655710515,57.63065681945096
document-067,1024,16,8,8,0,8,0.0,0.0,32.440756488388026
document-067,2048,16,3,13,0,3,0.0,5.551115123125783e-15,56.14970317550454
document-068,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-068,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-068,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-068,256,16,16,0,8,8,50.0,27.999563610326017,72.00043638967398
document-068,512,16,16,0,3,13,18.75,6.591599071428142,43.008880961974135
document-068,1024,16,14,2,1,13,7.142857142857143,1.272221524789094,31.468704424151117
document-068,2048,16,13,3,0,13,0.0,0.0,22.80953723541984
document-069,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-069,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-069,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-069,256,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-069,512,16,14,2,3,11,21.428571428571427,7.571386712693185,47.589230586600294
document-069,1024,16,9,7,0,9,0.0,0.0,29.914504841954408
document-069,2048,16,5,11,0,5,0.0,0.0,43.44824647831748
document-070,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-070,64,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-070,128,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-070,256,16,15,1,7,8,46.666666666666664,24.809535365737386,69.88301997450161
document-070,512,16,15,1,3,12,20.0,7.0475493469815635,45.185448715169365
document-070,1024,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-070,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-071,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-071,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-071,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-071,256,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-071,512,16,16,0,5,11,31.25,14.164643854782039,55.59564416525933
document-071,1024,16,15,1,0,15,0.0,0.0,20.388330103584863
document-071,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-072,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-072,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-072,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-072,256,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-072,512,16,14,2,4,10,28.571428571428573,11.72137864457692,54.649084329893185
document-072,1024,16,11,5,1,10,9.090909090909092,1.6232172885884855,37.73584364515957
document-072,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-073,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-073,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-073,128,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-073,256,16,14,2,8,6,57.142857142857146,32.59064457965074,78.61920109552588
document-073,512,16,11,5,3,8,27.272727272727273,9.746059290024888,56.56453011761291
document-073,1024,16,10,6,0,10,0.0,0.0,27.75327998628892
document-073,2048,16,7,9,0,7,0.0,5.551115123125783e-15,35.433043506668746
document-074,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-074,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-074,128,16,15,1,11,4,73.33333333333333,48.04956594401943,89.10254667430762
document-074,256,16,14,2,8,6,57.142857142857146,32.59064457965074,78.61920109552588
document-074,512,16,12,4,2,10,16.666666666666668,4.696514218385378,44.80308622529734
document-074,1024,16,8,8,1,7,12.5,2.241749145005667,47.08881822128535
document-074,2048,16,6,10,1,5,16.666666666666668,3.0053369748306635,56.35028221864702
document-075,32,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-075,64,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-075,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-075,256,16,16,0,4,12,25.0,10.182067491213049,49.49831653550877
document-075,512,16,16,0,1,15,6.25,1.1119344764642518,28.328737570298944
document-075,1024,16,14,2,0,14,0.0,1.3877787807814457e-15,21.531080273763582
document-075,2048,16,7,9,0,7,0.0,5.551115123125783e-15,35.433043506668746
document-076,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-076,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-076,128,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-076,256,16,14,2,9,5,64.28571428571429,38.7644231039074,83.65526824644587
document-076,512,16,13,3,1,12,7.6923076923076925,1.3710421242556587,33.31395092109959
document-076,1024,16,13,3,0,13,0.0,0.0,22.80953723541984
document-076,2048,16,5,11,0,5,0.0,0.0,43.44824647831748
document-077,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-077,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-077,128,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-077,256,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-077,512,16,15,1,7,8,46.666666666666664,24.809535365737386,69.88301997450161
document-077,1024,16,12,4,2,10,16.666666666666668,4.696514218385378,44.80308622529734
document-077,2048,16,9,7,1,8,11.11111111111111,1.9890887638544907,43.4999705576656
document-078,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-078,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-078,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-078,256,16,15,1,8,7,53.333333333333336,30.116980025498396,75.19046463426261
document-078,512,16,14,2,2,12,14.285714285714286,4.009392127146497,39.941379496970356
document-078,1024,16,11,5,0,11,0.0,0.0,25.88329669680317
document-078,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-079,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-079,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-079,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-079,256,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-079,512,16,14,2,2,12,14.285714285714286,4.009392127146497,39.941379496970356
document-079,1024,16,11,5,1,10,9.090909090909092,1.6232172885884855,37.73584364515957
document-079,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-080,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-080,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-080,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-080,256,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-080,512,16,15,1,7,8,46.666666666666664,24.809535365737386,69.88301997450161
document-080,1024,16,13,3,2,11,15.384615384615385,4.3258178358081185,42.234631019482535
document-080,2048,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-081,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-081,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-081,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-081,256,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-081,512,16,15,1,9,6,60.0,35.7468301206246,80.17550385865842
document-081,1024,16,15,1,0,15,0.0,0.0,20.388330103584863
document-081,2048,16,14,2,0,14,0.0,1.3877787807814457e-15,21.531080273763582
document-082,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-082,64,16,15,1,15,0,100.0,79.61166989641515,100.0
document-082,128,16,15,1,9,6,60.0,35.7468301206246,80.17550385865842
document-082,256,16,14,2,4,10,28.571428571428573,11.72137864457692,54.649084329893185
document-082,512,16,12,4,1,11,8.333333333333334,1.4865094404917096,35.38799111411169
document-082,1024,16,9,7,0,9,0.0,0.0,29.914504841954408
document-082,2048,16,4,12,0,4,0.0,0.0,48.98908364545973
document-083,32,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-083,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-083,128,16,15,1,10,5,66.66666666666667,41.71354773851977,84.82367556028527
document-083,256,16,13,3,7,6,53.84615384615385,29.143795714506005,76.79393219046169
document-083,512,16,13,3,4,9,30.76923076923077,12.680703655710515,57.63065681945096
document-083,1024,16,9,7,2,7,22.22222222222222,6.322510711784671,54.74110308930111
document-083,2048,16,7,9,0,7,0.0,5.551115123125783e-15,35.433043506668746
document-084,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-084,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-084,128,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-084,256,16,15,1,7,8,46.666666666666664,24.809535365737386,69.88301997450161
document-084,512,16,12,4,1,11,8.333333333333334,1.4865094404917096,35.38799111411169
document-084,1024,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-084,2048,16,10,6,0,10,0.0,0.0,27.75327998628892
document-085,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-085,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-085,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-085,256,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-085,512,16,14,2,3,11,21.428571428571427,7.571386712693185,47.589230586600294
document-085,1024,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-085,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-086,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-086,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-086,128,16,15,1,10,5,66.66666666666667,41.71354773851977,84.82367556028527
document-086,256,16,14,2,7,7,50.0,26.799202452413635,73.20079754758638
document-086,512,16,13,3,1,12,7.6923076923076925,1.3710421242556587,33.31395092109959
document-086,1024,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-086,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-087,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-087,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-087,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-087,256,16,15,1,7,8,46.666666666666664,24.809535365737386,69.88301997450161
document-087,512,16,13,3,4,9,30.76923076923077,12.680703655710515,57.63065681945096
document-087,1024,16,13,3,0,13,0.0,0.0,22.80953723541984
document-087,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-088,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-088,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-088,128,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-088,256,16,16,0,8,8,50.0,27.999563610326017,72.00043638967398
document-088,512,16,15,1,1,14,6.666666666666667,1.1866895493268554,29.816529873780027
document-088,1024,16,14,2,0,14,0.0,1.3877787807814457e-15,21.531080273763582
document-088,2048,16,11,5,0,11,0.0,0.0,25.88329669680317
document-089,32,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-089,64,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-089,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-089,256,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-089,512,16,16,0,6,10,37.5,18.481232558863635,61.358959454497274
document-089,1024,16,15,1,0,15,0.0,0.0,20.388330103584863
document-089,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-090,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-090,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-090,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-090,256,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-090,512,16,14,2,5,9,35.714285714285715,16.34473175355414,61.2355768960926
document-090,1024,16,13,3,0,13,0.0,0.0,22.80953723541984
document-090,2048,16,10,6,0,10,0.0,0.0,27.75327998628892
document-091,32,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-091,64,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-091,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-091,256,16,14,2,3,11,21.428571428571427,7.571386712693185,47.589230586600294
document-091,512,16,13,3,1,12,7.6923076923076925,1.3710421242556587,33.31395092109959
document-091,1024,16,11,5,1,10,9.090909090909092,1.6232172885884855,37.73584364515957
document-091,2048,16,10,6,0,10,0.0,0.0,27.75327998628892
document-092,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-092,64,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-092,128,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-092,256,16,15,1,9,6,60.0,35.7468301206246,80.17550385865842
document-092,512,16,15,1,2,13,13.333333333333334,3.736125910306537,37.881982832322365
document-092,1024,16,14,2,0,14,0.0,1.3877787807814457e-15,21.531080273763582
document-092,2048,16,6,10,0,6,0.0,2.7755575615628914e-15,39.033428790216526
document-093,32,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-093,64,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-093,128,16,16,0,9,7,56.25,33.1785563988119,76.90134759450766
document-093,256,16,16,0,5,11,31.25,14.164643854782039,55.59564416525933
document-093,512,16,16,0,1,15,6.25,1.1119344764642518,28.328737570298944
document-093,1024,16,16,0,0,16,0.0,0.0,19.36076805344365
document-093,2048,16,10,6,0,10,0.0,0.0,27.75327998628892
document-094,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-094,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-094,128,16,16,0,10,6,62.5,38.64104054550271,81.51876744113636
document-094,256,16,16,0,5,11,31.25,14.164643854782039,55.59564416525933
document-094,512,16,8,8,1,7,12.5,2.241749145005667,47.08881822128535
document-094,1024,16,7,9,0,7,0.0,5.551115123125783e-15,35.433043506668746
document-094,2048,16,6,10,0,6,0.0,2.7755575615628914e-15,39.033428790216526
document-095,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-095,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-095,128,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-095,256,16,16,0,7,9,43.75,23.098652405492352,66.82144360118811
document-095,512,16,15,1,4,11,26.666666666666668,10.897453325692375,51.950434055980566
document-095,1024,16,14,2,1,13,7.142857142857143,1.272221524789094,31.468704424151117
document-095,2048,16,13,3,0,13,0.0,0.0,22.80953723541984
document-096,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-096,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-096,128,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-096,256,16,16,0,8,8,50.0,27.999563610326017,72.00043638967398
document-096,512,16,16,0,4,12,25.0,10.182067491213049,49.49831653550877
document-096,1024,16,16,0,1,15,6.25,1.1119344764642518,28.328737570298944
document-096,2048,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-097,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-097,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-097,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-097,256,16,15,1,7,8,46.666666666666664,24.809535365737386,69.88301997450161
document-097,512,16,14,2,4,10,28.571428571428573,11.72137864457692,54.649084329893185
document-097,1024,16,13,3,1,12,7.6923076923076925,1.3710421242556587,33.31395092109959
document-097,2048,16,8,8,0,8,0.0,0.0,32.440756488388026
document-098,32,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-098,64,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-098,128,16,16,0,13,3,81.25,56.991119038025865,93.40840092857187
document-098,256,16,14,2,8,6,57.142857142857146,32.59064457965074,78.61920109552588
document-098,512,16,14,2,6,8,42.857142857142854,21.380798904474123,67.40935542034926
document-098,1024,16,12,4,0,12,0.0,2.7755575615628914e-15,24.249400665524085
document-098,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-099,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-099,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-099,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-099,256,16,16,0,11,5,68.75,44.40435583474066,85.83535614521796
document-099,512,16,14,2,5,9,35.714285714285715,16.34473175355414,61.2355768960926
document-099,1024,16,14,2,1,13,7.142857142857143,1.272221524789094,31.468704424151117
document-099,2048,16,10,6,0,10,0.0,0.0,27.75327998628892
document-100,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-100,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-100,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-100,256,16,16,0,12,4,75.0,50.50168346449122,89.81793250878695
document-100,512,16,15,1,6,9,40.0,19.82449614134158,64.25316987937539
document-100,1024,16,15,1,2,13,13.333333333333334,3.736125910306537,37.881982832322365
document-100,2048,16,11,5,1,10,9.090909090909092,1.6232172885884855,37.73584364515957
