context_id,length,total_samples,eligible_sequences,terminated_before_length,canonical_sequences,noncanonical_sequences,canonical_percentage,canonical_ci95_low,canonical_ci95_high
document-023,2048,16,13,3,5,8,38.46153846153846,17.709707797762576,64.4771084873343
document-024,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-024,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-024,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-024,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-024,512,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-024,1024,16,11,5,9,2,81.81818181818181,52.3019438039156,94.86323102539149
document-024,2048,16,10,6,8,2,80.0,49.01624715366418,94.33178485456247
document-025,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-025,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-025,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-025,256,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-025,512,16,14,2,11,3,78.57142857142857,52.410769413399706,92.42861328730683
document-025,1024,16,13,3,5,8,38.46153846153846,17.709707797762576,64.4771084873343
document-025,2048,16,9,7,0,9,0.0,0.0,29.914504841954408
document-026,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,512,16,16,0,16,0,100.0,80.63923194655636,100.0
document-026,1024,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-026,2048,16,13,3,8,5,61.53846153846154,35.5228915126657,82.29029220223742
document-027,32,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-027,64,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-027,128,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-027,256,16,15,1,14,1,93.33333333333333,70.18347012621999,98.81331045067316
document-027,512,16,13,3,12,1,92.3076923076923,66.68604907890041,98.62895787574435
document-027,1024,16,8,8,6,2,75.0,40.92754303101688,92.8520787247891
document-027,2048,16,1,15,0,1,0.0,0.0,79.34506856227625
document-028,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-028,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-028,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-028,256,16,15,1,15,0,100.0,79.61166989641515,100.0
document-028,512,16,13,3,13,0,100.0,77.19046276458016,99.99999999999999
document-028,1024,16,7,9,6,1,85.71428571428571,48.68721707256811,97.43203756552565
document-028,2048,16,2,14,1,1,50.0,9.453120573423075,90.54687942657694
document-029,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-029,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-029,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-029,256,16,16,0,16,0,100.0,80.63923194655636,100.0
document-029,512,16,16,0,16,0,100.0,80.63923194655636,100.0
document-029,1024,16,15,1,13,2,86.66666666666667,62.11801716767764,96.26387408969346
document-029,2048,16,14,2,11,3,78.57142857142857,52.410769413399706,92.42861328730683
document-030,32,16,16,0,16,0,100.0,80.63923194655636,100.0
document-030,64,16,16,0,16,0,100.0,80.63923194655636,100.0
document-030,128,16,16,0,16,0,100.0,80.63923194655636,100.0
document-030,256,16,16,0,15,1,93.75,71.67126242970106,98.88806552353576
document-030,512,16,16,0,14,2,87.5,63.97717273424131,96.50225122567595
document-030,1024,16,15,1,11,4,73.33333333333333,48.04956594401943,89.10254667430762
